Metric,Value
compression_ratio,7.476599808978032
average,1.45153
median,1.0
std_dev,0.5869
mode,1.0
max,4.0
alpha,35
vertex_count,200
edge_probability,0.4
graph_type,unweighted
graph_seed,724385
