Metric,Value
compression_ratio,9.892292490118576
average,1.64678
median,1.5
std_dev,0.67102
mode,1.0
max,3.0
alpha,5
vertex_count,200
edge_probability,0.5
graph_type,unweighted
graph_seed,713014
