Metric,Value
compression_ratio,1.6096491228070176
average,1.2101
median,1.0
std_dev,0.40808
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.15
graph_type,unweighted
graph_seed,920295
