Metric,Value
compression_ratio,11.628242074927954
average,1.8223
median,2.0
std_dev,0.38226
mode,2.0
max,2.0
alpha,49
vertex_count,300
edge_probability,0.9
graph_type,unweighted
graph_seed,189369
