Metric,Value
compression_ratio,3.964859437751004
average,1.59657
median,2.0
std_dev,0.49059
mode,2.0
max,2.0
alpha,49
vertex_count,100
edge_probability,0.8
graph_type,unweighted
graph_seed,413030
