Metric,Value
compression_ratio,1.1057692307692308
average,1.06299
median,1.0
std_dev,0.24309
mode,1.0
max,4.0
alpha,7
vertex_count,50
edge_probability,0.1
graph_type,unweighted
graph_seed,433696
