Metric,Value
compression_ratio,3.7027027027027026
average,1.67105
median,2.0
std_dev,0.67157
mode,1.0
max,3.0
alpha,5
vertex_count,20
edge_probability,0.7
graph_type,unweighted
graph_seed,318622
