Metric,Value
compression_ratio,6.952212389380531
average,1.68364
median,2.0
std_dev,0.47302
mode,2.0
max,3.0
alpha,25
vertex_count,100
edge_probability,0.8
graph_type,unweighted
graph_seed,587543
