Metric,Value
compression_ratio,14.080197132616487
average,1.65573
median,2.0
std_dev,0.48322
mode,2.0
max,3.0
alpha,35
vertex_count,300
edge_probability,0.7
graph_type,unweighted
graph_seed,657772
