Metric,Value
compression_ratio,8.675438596491228
average,1.63818
median,2.0
std_dev,0.6115
mode,2.0
max,3.0
alpha,7
vertex_count,100
edge_probability,0.6
graph_type,unweighted
graph_seed,729403
