Metric,Value
compression_ratio,5.1479591836734695
average,1.51283
median,1.0
std_dev,0.65249
mode,1.0
max,4.0
alpha,25
vertex_count,100
edge_probability,0.4
graph_type,unweighted
graph_seed,699913
