Metric,Value
compression_ratio,1.4146341463414633
average,1.21754
median,1.0
std_dev,0.51103
mode,1.0
max,3.0
alpha,5
vertex_count,20
edge_probability,0.3
graph_type,unweighted
graph_seed,685156
