Metric,Value
compression_ratio,1.0631323777403034
average,1.0536
median,1.0
std_dev,0.22523
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.9
graph_type,unweighted
graph_seed,948270
