Metric,Value
compression_ratio,3.4357743097238895
average,1.38626
median,1.0
std_dev,0.57318
mode,1.0
max,4.0
alpha,5
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,75512
