Metric,Value
compression_ratio,3.9770687936191425
average,1.60323
median,2.0
std_dev,0.48923
mode,2.0
max,2.0
alpha,49
vertex_count,100
edge_probability,0.8
graph_type,unweighted
graph_seed,390645
