Metric,Value
compression_ratio,6.762886597938144
average,1.6797
median,2.0
std_dev,0.47085
mode,2.0
max,3.0
alpha,25
vertex_count,100
edge_probability,0.8
graph_type,unweighted
graph_seed,581230
