Metric,Value
compression_ratio,12.092783505154639
average,1.91388
median,2.0
std_dev,0.38297
mode,2.0
max,3.0
alpha,5
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,611803
