Metric,Value
compression_ratio,26.13030888030888
average,1.72935
median,2.0
std_dev,0.63647
mode,2.0
max,4.0
alpha,7
vertex_count,300
edge_probability,0.6
graph_type,unweighted
graph_seed,337397
