Metric,Value
compression_ratio,1.0296495956873315
average,1.01177
median,1.0
std_dev,0.09374
mode,1.0
max,3.0
alpha,3
vertex_count,150
edge_probability,0.1
graph_type,unweighted
graph_seed,36091
