Metric,Value
compression_ratio,1.1784928284131442
average,1.07557
median,1.0
std_dev,0.2643
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,736392
