Metric,Value
compression_ratio,16.64232488822653
average,1.58014
median,1.5
std_dev,0.61022
mode,1.0
max,3.0
alpha,25
vertex_count,300
edge_probability,0.5
graph_type,unweighted
graph_seed,886166
