Metric,Value
compression_ratio,3.796954314720812
average,1.4502
median,1.0
std_dev,0.6157
mode,1.0
max,4.0
alpha,25
vertex_count,100
edge_probability,0.3
graph_type,unweighted
graph_seed,37355
