Metric,Value
compression_ratio,8.161971830985916
average,1.83102
median,2.0
std_dev,0.37691
mode,2.0
max,3.0
alpha,5
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,903608
