Metric,Value
compression_ratio,2.6597077244258873
average,1.32081
median,1.0
std_dev,0.53467
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,337757
