Metric,Value
compression_ratio,14.570906135717188
average,1.74485
median,2.0
std_dev,0.43628
mode,2.0
max,3.0
alpha,35
vertex_count,300
edge_probability,0.8
graph_type,unweighted
graph_seed,229002
