Metric,Value
compression_ratio,4.557477110885046
average,1.37817
median,1.0
std_dev,0.54205
mode,1.0
max,3.0
alpha,49
vertex_count,150
edge_probability,0.4
graph_type,unweighted
graph_seed,511192
