Metric,Value
compression_ratio,13.840787119856888
average,1.56689
median,1.5
std_dev,0.60644
mode,1.0
max,4.0
alpha,25
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,248506
