Metric,Value
compression_ratio,8.212765957446809
average,1.83429
median,2.0
std_dev,0.38264
mode,2.0
max,3.0
alpha,7
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,641860
