Metric,Value
compression_ratio,12.461615154536391
average,1.56361
median,1.5
std_dev,0.65368
mode,1.0
max,4.0
alpha,25
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,479245
