Metric,Value
compression_ratio,1.0456213948610382
average,1.01475
median,1.0
std_dev,0.10416
mode,1.0
max,3.0
alpha,3
vertex_count,200
edge_probability,0.1
graph_type,unweighted
graph_seed,556101
