Metric,Value
compression_ratio,9.068212824010914
average,1.57136
median,2.0
std_dev,0.54926
mode,2.0
max,3.0
alpha,25
vertex_count,150
edge_probability,0.6
graph_type,unweighted
graph_seed,65405
