Metric,Value
compression_ratio,10.272935779816514
average,1.72617
median,2.0
std_dev,0.45071
mode,2.0
max,3.0
alpha,25
vertex_count,150
edge_probability,0.8
graph_type,unweighted
graph_seed,92580
