Metric,Value
compression_ratio,3.7766990291262137
average,1.70041
median,2.0
std_dev,0.45808
mode,2.0
max,2.0
alpha,25
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,120144
