Metric,Value
compression_ratio,7.046757164404223
average,1.46622
median,1.0
std_dev,0.61176
mode,1.0
max,4.0
alpha,7
vertex_count,250
edge_probability,0.3
graph_type,unweighted
graph_seed,88841
