Metric,Value
compression_ratio,1.0776699029126213
average,1.04211
median,1.0
std_dev,0.20083
mode,1.0
max,2.0
alpha,35
vertex_count,20
edge_probability,0.6
graph_type,unweighted
graph_seed,66648
