Metric,Value
compression_ratio,5.192156862745098
average,1.53754
median,1.5
std_dev,0.6314
mode,1.5
max,4.0
alpha,25
vertex_count,200
edge_probability,0.2
graph_type,unweighted
graph_seed,830314
