Metric,Value
compression_ratio,7.137420718816068
average,1.46252
median,1.0
std_dev,0.61038
mode,1.0
max,4.0
alpha,5
vertex_count,300
edge_probability,0.3
graph_type,unweighted
graph_seed,256502
