Metric,Value
compression_ratio,3.587108013937282
average,1.34225
median,1.0
std_dev,0.52124
mode,1.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.2
graph_type,unweighted
graph_seed,934076
