Metric,Value
compression_ratio,2.839557399723375
average,1.44959
median,1.5
std_dev,0.52105
mode,1.5
max,4.0
alpha,15
vertex_count,200
edge_probability,0.1
graph_type,unweighted
graph_seed,802526
