Metric,Value
compression_ratio,2.9134860050890583
average,1.5437
median,1.5
std_dev,0.6192
mode,1.0
max,5.0
alpha,15
vertex_count,150
edge_probability,0.1
graph_type,unweighted
graph_seed,724849
