Metric,Value
compression_ratio,1.2371638141809291
average,1.10215
median,1.0
std_dev,0.28169
mode,1.0
max,5.0
alpha,49
vertex_count,200
edge_probability,0.05
graph_type,unweighted
graph_seed,797557
