Metric,Value
compression_ratio,5.469230769230769
average,1.53691
median,1.5
std_dev,0.64883
mode,1.0
max,4.0
alpha,15
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,987188
