Metric,Value
compression_ratio,1.1536488392971656
average,1.05342
median,1.0
std_dev,0.22487
mode,1.0
max,2.0
alpha,3
vertex_count,300
edge_probability,0.4
graph_type,unweighted
graph_seed,367865
