Metric,Value
compression_ratio,10.96137339055794
average,1.47052
median,1.0
std_dev,0.59001
mode,1.0
max,4.0
alpha,35
vertex_count,300
edge_probability,0.4
graph_type,unweighted
graph_seed,387467
