Metric,Value
compression_ratio,16.08542413381123
average,1.60224
median,2.0
std_dev,0.54137
mode,2.0
max,3.0
alpha,25
vertex_count,300
edge_probability,0.6
graph_type,unweighted
graph_seed,868551
