Metric,Value
compression_ratio,2.845945945945946
average,1.38838
median,1.0
std_dev,0.5695
mode,1.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.2
graph_type,unweighted
graph_seed,491043
