Metric,Value
compression_ratio,3.744336569579288
average,1.69224
median,2.0
std_dev,0.46156
mode,2.0
max,2.0
alpha,25
vertex_count,50
edge_probability,0.95
graph_type,unweighted
graph_seed,18630
