Metric,Value
compression_ratio,7.613945578231292
average,1.55494
median,1.5
std_dev,0.6585
mode,1.0
max,4.0
alpha,25
vertex_count,150
edge_probability,0.4
graph_type,unweighted
graph_seed,832737
