Metric,Value
compression_ratio,1.8197264815582264
average,1.21661
median,1.0
std_dev,0.36408
mode,1.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.1
graph_type,unweighted
graph_seed,30864
