Metric,Value
compression_ratio,1.0402802101576183
average,1.01921
median,1.0
std_dev,0.11869
mode,1.0
max,3.0
alpha,35
vertex_count,150
edge_probability,0.05
graph_type,unweighted
graph_seed,164934
