Metric,Value
compression_ratio,7.240875912408759
average,1.68859
median,2.0
std_dev,0.46307
mode,2.0
max,2.0
alpha,35
vertex_count,150
edge_probability,0.8
graph_type,unweighted
graph_seed,768633
