Metric,Value
compression_ratio,1.1629464285714286
average,1.08437
median,1.0
std_dev,0.27794
mode,1.0
max,2.0
alpha,3
vertex_count,200
edge_probability,0.6
graph_type,unweighted
graph_seed,288736
