Metric,Value
compression_ratio,1.1431864281762862
average,1.0499
median,1.0
std_dev,0.21773
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,911245
