Metric,Value
compression_ratio,12.339122486288849
average,1.60493
median,1.5
std_dev,0.68458
mode,1.0
max,4.0
alpha,25
vertex_count,300
edge_probability,0.3
graph_type,unweighted
graph_seed,979886
