Metric,Value
compression_ratio,10.823336968375136
average,1.54739
median,1.5
std_dev,0.60066
mode,1.0
max,4.0
alpha,25
vertex_count,200
edge_probability,0.5
graph_type,unweighted
graph_seed,747268
