Metric,Value
compression_ratio,4.106060606060606
average,1.41424
median,1.0
std_dev,0.5367
mode,1.0
max,3.0
alpha,35
vertex_count,100
edge_probability,0.5
graph_type,unweighted
graph_seed,314070
