Metric,Value
compression_ratio,43.37605804111246
average,1.89049
median,2.0
std_dev,0.5341
mode,2.0
max,4.0
alpha,7
vertex_count,300
edge_probability,0.8
graph_type,unweighted
graph_seed,504126
