Metric,Value
compression_ratio,1.25990099009901
average,1.11374
median,1.0
std_dev,0.30339
mode,1.0
max,4.0
alpha,5
vertex_count,100
edge_probability,0.1
graph_type,unweighted
graph_seed,774363
