Metric,Value
compression_ratio,1.4065420560747663
average,1.14469
median,1.0
std_dev,0.3169
mode,1.0
max,4.0
alpha,7
vertex_count,250
edge_probability,0.05
graph_type,unweighted
graph_seed,70144
