Metric,Value
compression_ratio,17.014890282131663
average,1.71018
median,2.0
std_dev,0.5377
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,106866
