Metric,Value
compression_ratio,1.1012658227848102
average,1.05526
median,1.0
std_dev,0.26823
mode,1.0
max,3.0
alpha,3
vertex_count,20
edge_probability,0.5
graph_type,unweighted
graph_seed,838416
