Metric,Value
compression_ratio,5.849206349206349
average,1.69959
median,2.0
std_dev,0.70737
mode,1.0
max,4.0
alpha,7
vertex_count,50
edge_probability,0.6
graph_type,unweighted
graph_seed,693806
