Metric,Value
compression_ratio,3.753012048192771
average,1.53143
median,1.0
std_dev,0.65281
mode,1.0
max,4.0
alpha,15
vertex_count,50
edge_probability,0.5
graph_type,unweighted
graph_seed,142456
