Metric,Value
compression_ratio,1.1713632901751714
average,1.06399
median,1.0
std_dev,0.21521
mode,1.0
max,4.0
alpha,49
vertex_count,250
edge_probability,0.05
graph_type,unweighted
graph_seed,933745
